"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Latin America & Caribbean","LCN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.950848856821","108.247378699677","95.7221510876471","99.9115357032597","111.485681310582","135.093407834795","152.153721452942","173.730005265317","180.841023478757","176.339089760736","272.341939030212","299.283029762878","295.037631241179","301.68168580273","312.587123791747","270.840095731065","253.082402378693","","","",
"Least developed countries: UN classification","LDC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.99603935307387","5.99115731639416","6.67884102925418","7.64948787898118","8.96393789895519","9.85398325617725","11.184700316253","13.7050363898327","15.7417361022674","15.4202818660367","16.7161567090162","18.5035497243631","18.2445877701877","20.613335963774","22.4979123787113","23.3128920772213","22.8979172369875","","","",
"Low income","LIC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.10817496371923","6.48255562138394","7.10682997494094","7.71855227046502","9.00753475810205","9.82306692612562","10.9806992922574","13.0913276949553","15.0392383760751","15.0326196650759","15.8066946563936","15.9528645803019","16.1689714878607","16.219355735128","16.5837029857526","16.0431608404137","13.5468669918916","","","",
"Liechtenstein","LIE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.50189491","16.97926843","17.33654643","15.94205122","20.91110545","23.23381434","26.8154306","33.12057607","47.13900396","53.5859783","57.88955263","61.19009609","59.22683966","67.79977855","67.55778286","74.06742402","76.73455759","","","",
"Lower middle income","LMC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.973784536538","13.756048921258","14.1871865160576","16.4721460831216","18.1583681236289","21.4935984118678","24.3958685321485","28.519487523541","31.2963027129173","30.358207106376","35.908564374879","39.0116222163709","40.4229667293503","45.4127529565736","45.0447695180108","44.0734988695155","44.6466081718788","","","",
"Low & middle income","LMY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4203874102689","28.5798989249527","28.387251659138","31.3056887246809","35.4682806788935","41.681178464333","46.7592574463961","53.9894919075709","61.0975078019426","61.5781509683919","76.8233773918032","86.9541525863088","91.1860556531118","97.5008747259589","99.0105534529316","92.6688208562127","91.1280120382321","","","",
"Lesotho","LSO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.10143829","8.49935424","7.33101674","10.75921456","13.22560383","14.35432954","14.75864177","16.11829295","15.45525451","16.31748248","20.62023296","21.48894881","21.26472319","18.37547323","18.06264587","15.31964602","16.15073119","","","",
"Late-demographic dividend","LTE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.4871485411624","37.6141757823074","39.3129165512248","43.2456731373734","50.2595644871081","59.0438460278185","67.3601086498275","78.5321445302734","94.9342355962792","98.3668835184919","128.078956365803","151.770442581864","161.912868693326","174.984974382247","181.395746357924","165.622444848844","168.064083424407","","","",
"Lithuania","LTU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.96802679","60.36181206","65.12494495","81.94214952","120.80200596","143.87670748","170.7536544","200.06758823","263.83752029","231.89007721","222.15201258","261.18449462","285.24034805","314.72425582","321.60768873","292.9784101","319.4990694","","","",
"Luxembourg","LUX","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","412.41963353","424.2734656","496.79732124","609.34665198","715.48488133","751.88144756","811.31730463","686.72620745","759.46140268","755.98495254","762.53601456","779.63650398","740.57392802","773.84366109","837.71881646","698.73067767","704.54269707","","","",
"Latvia","LVA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.53499866","100.1541331","112.90899307","136.2217004","159.80195937","183.77813742","196.60934169","317.33634073","340.80048838","288.79972697","256.23781942","262.23014556","281.98021181","310.5148842","334.60131751","326.28048391","389.51946445","","","",
"Macao SAR, China","MAC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.99731944","29.73852435","33.87114602","43.29851338","51.91861564","57.67463703","64.54918025","75.30896838","86.47292642","90.3137901","93.79866385","97.24863932","90.80423271","92.80576687","94.44792562","81.99302171","83.35189889","","","",
"Monaco","MCO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.93836673","99.60966883","106.97619435","131.23109791","148.71035865","153.27095193","163.87203186","205.00527171","222.96688778","187.33626323","181.2984695","201.93015412","189.01167076","214.27606828","228.4153683","200.68678533","207.5886237","","","",
"Moldova","MDA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.08544122","13.19233961","15.78122784","18.56834807","24.6607072","33.92547249","46.50182131","61.08439024","89.85208594","95.04575297","80.17191647","96.30451909","94.40711835","98.63284247","88.49746325","86.11016404","79.24390104","","","",
"Madagascar","MDG","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84849434","5.00316007","5.24664106","6.32305776","4.65518437","5.38288179","5.439184","6.55877086","8.27482014","7.85719134","8.01486318","6.71966328","6.36482379","6.58691867","6.20502727","5.58425748","5.39266633","","","",
"Maldives","MDV","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.30583234","131.93294123","128.234665","126.98476572","175.97490939","179.27456852","193.32734736","218.0609011","249.96924281","229.1409375","241.54468504","232.53699604","208.62714783","218.33379188","201.51299539","166.58607789","200.14516143","","","",
"Middle East & North Africa","MEA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6173886066553","58.0469044243715","56.9326545590064","55.1515711339574","61.8469494056137","69.5964120419997","73.4885548166357","87.8466232553471","104.895003669697","112.939839651734","128.090132862533","139.774022639112","145.798786860582","138.436370818031","132.404536746486","129.126868503466","131.039011476102","","","",
"Mexico","MEX","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.70176697","189.08488647","203.97925174","223.46426694","233.7183411","257.72171537","269.37757118","284.94717378","240.99463405","199.06765096","225.05511016","222.83979742","228.87264741","240.94679445","238.10703134","211.06526234","186.46113156","","","",
"Marshall Islands","MHL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.25203704","43.43627235","46.99934813","48.70026479","52.01286631","54.73138027","57.0634817","61.22287435","65.00220231","64.45382263","69.09155937","72.25244566","72.74971042","73.09315629","73.71191727","74.34084991","76.65925451","","","",
"Middle income","MIC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1142990937214","30.4496027775611","30.3173583172502","33.4683187340488","37.9345053693291","44.6997515458087","50.2061361830693","57.9962741375652","65.6851239343069","66.2888253822707","83.0782695830143","94.3385504655807","99.1065678253319","105.903344985233","107.671447722015","100.854737687894","99.2190054553895","","","",
"North Macedonia","MKD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.22160016","64.48919406","74.51288268","95.11955386","99.5229849","96.12966929","90.89768785","98.94108662","100.61535443","103.20760975","115.34322609","118.12090009","109.54151016","118.06447648","120.29333451","105.67927114","116.08636732","","","",
"Mali","MLI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.13224285","9.40158315","10.31409963","12.11055577","12.74888334","14.06755701","15.62476771","18.76152247","22.10104071","22.54932026","21.69558213","23.00727551","21.50434382","22.4836589","12.71682479","10.53586064","10.50877171","","","",
"Malta","MLT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.66413151","203.50858891","238.69146346","309.7252623","344.79232324","398.16452598","436.76954934","496.0467276","577.74095661","544.46642111","572.55854025","650.00315714","695.36780556","810.58575546","895.80565083","834.79535147","809.49191498","","","",
"Myanmar","MMR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.87014537","2.97512068","4.35544638","4.08591631","4.13176201","4.71081122","4.74229337","6.07936892","9.04502022","11.46482315","12.17689042","15.78798575","16.12295206","15.28240927","46.2606508","43.69824101","45.94994407","","","",
"Middle East & North Africa (excluding high income)","MNA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6404501326947","45.2814725713586","44.2264735198381","42.3008267629294","48.3969832297792","55.1998570038627","59.3976322105138","71.6028077227529","86.8199119857963","98.3854629404951","114.394047774356","125.992185098118","132.052857823494","120.534411944326","111.093383826494","107.754086132956","108.847079143627","","","",
"Montenegro","MNE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.06400602","","","",
"Mongolia","MNG","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20730036","5.86283041","6.50687241","6.64243629","8.46486718","12.1576739","12.78951508","15.50344995","20.88929468","17.43714084","27.80502925","43.2635881","53.09972853","66.53148213","61.0433908","59.90825666","50.47655606","","","",
"Northern Mariana Islands","MNP","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7166371","1.42639864","1.74040951","1.88762558","2.1530534","2.2004557","2.2196912","2.22524588","2.40786965","2.15928704","1.77344596","2.17151513","2.51605569","2.4805422","2.37107941","1.94653489","1.47370065","","","",
"Mauritania","MRT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.26736221","17.23573131","17.32414108","19.12922273","20.91476342","21.43166473","22.41786664","24.6430126","28.05819724","26.24967166","25.74955231","26.27715887","25.79384954","26.35746114","26.73806686","25.86083664","23.80808677","","","",
"Mauritius","MUS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.34998983","52.35091121","60.99916243","73.42278665","82.47252634","98.02331589","110.66595102","131.62237004","199.0112097","181.04339953","192.0660728","210.49774191","205.50256732","240.64853749","280.76102706","262.34090822","266.37558473","","","",
"Malawi","MWI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.54043485","1.45887313","1.62678413","1.46791072","1.52516407","1.54481356","1.83756201","2.87530219","3.3245408","3.90935772","3.63110235","3.43954771","3.25212619","2.58510029","2.81586525","3.7340535","3.36944874","","","",
"Malaysia","MYS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.68056093","41.29470923","42.68663404","49.68605319","56.40621941","62.9628315","71.44687453","83.03234274","96.77048659","81.73019524","101.14406358","123.88503487","132.03309212","137.31895951","148.33644398","133.42355897","135.91724315","","","",
"North America","NAC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","668.68331440151","684.940013838576","721.329462628678","770.825675096104","809.697108825152","855.590874933169","885.033191874085","932.904578288705","943.72670981594","928.529193611831","950.83223932575","974.875193276953","992.44697255934","1004.23916250273","1008.15195086908","1019.5856871366","1049.73527222074","","","",
"Namibia","NAM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73997493","5.63175441","7.09392188","13.76131008","14.47877893","17.72598323","14.13095402","32.15352162","23.59142996","31.91525675","46.84775757","56.73699147","58.116428","47.05440669","39.82075002","34.18589413","31.08647342","","","",
"New Caledonia","NCL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.50959288","5.63050233","6.23093326","7.86191726","9.09861499","9.58327772","10.16367102","11.65566476","13.10922217","13.06170576","13.08014141","14.41763824","13.93859409","13.98398151","13.75047912","13.44555793","13.27211361","","","",
"Nigeria","NGA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.66319567","11.52178519","12.09069969","28.87903842","28.97259219","36.19575957","46.8652873","49.68243131","59.0773517","51.36011887","58.98108304","63.08804128","67.43436066","72.71191901","77.51254857","70.29313066","59.67003685","","","",
"Nicaragua","NIC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.36820554","23.23810741","26.22650519","23.90047457","27.46329122","28.65107705","33.12440912","39.22469136","44.53007592","43.1306224","44.12315895","47.43148437","50.50582023","52.06042061","55.67527871","59.07141458","60.63028608","","","",
"Netherlands","NLD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173.47371248","180.90514631","193.42356617","237.88790104","267.90245773","409.71896468","375.14540842","414.17311147","582.92347827","516.91209216","515.23801913","561.05454152","561.0513296","657.40015482","692.68280974","541.57733223","543.02819069","","","",
"Norway","NOR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529.08465044","525.49384371","654.50057655","768.95077068","854.42404523","933.43237741","969.54664376","1108.26649604","1216.23745959","1113.87626199","1182.57991536","1353.73118678","1327.58501697","1348.68834991","1311.08015951","1069.97828502","1085.76510767","","","",
"Nepal","NPL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81152556","5.43519208","5.60557904","6.13230013","6.85586573","7.14455061","5.95450585","10.67683038","11.85056335","12.21799604","16.84531655","20.03554141","18.79710863","22.0338886","24.62527406","26.8319475","25.19916152","","","",
"Nauru","NRU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.98983234","10.65178201","11.36929219","13.28630682","15.4892341","14.47197283","14.31686154","13.52936017","17.85101432","17.99265813","15.17030766","12.7451927","6.69488685","8.48279017","9.68523525","10.18923287","11.67965995","","","",
"New Zealand","NZL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.89456964","178.2487181","200.11650214","248.1439494","279.82891724","322.93486224","318.54360729","309.17494866","375.75322809","333.73008112","384.5995923","438.70519437","466.88656225","489.34536447","532.59081187","478.75863102","508.43495698","","","",
"OECD members","OED","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","366.420836122059","369.084732682616","390.436116036377","442.631460098266","482.43264781193","507.779327187305","533.10796329404","575.592342976889","608.562226696853","588.590810820425","609.722059622734","650.003743985331","646.363302641419","662.22379315997","668.840242995018","631.159282743861","647.064463220407","","","",
"Oman","OMN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.96179232","29.44510866","27.854142","30.43822688","33.61089175","33.77227133","38.21455519","43.2081597","55.29914184","54.61235422","55.0625045","58.02381615","58.85057226","42.31665199","41.73606691","40.52036727","38.33609225","","","",
"Other small states","OSS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1593001221353","64.5414010879027","68.5130723052838","82.9050989089014","95.2446623754534","103.133986994793","109.882940361887","128.098532145505","147.542513390626","142.877262190173","130.073402061806","142.149464478669","134.814767825867","137.993506549805","140.162793520415","128.512129690279","132.791223089592","","","",
"Pakistan","PAK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8525768","8.41914859","8.61644636","9.81566428","10.72133511","14.70925195","20.35821838","21.56789442","19.72904689","18.28092267","18.70229984","19.12869198","18.27271838","20.56020682","24.29587101","25.075072","25.81648346","","","",
"Panama","PAN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.25776312","80.21654781","85.28521468","85.07822686","94.5212762","98.15443141","104.89624727","120.08888198","138.28581894","150.94771867","164.37373292","188.20416087","240.29549386","255.33234983","269.42897567","280.9882343","285.40613492","","","",
"Peru","PER","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.57926539","34.95668776","35.39688192","32.63414797","39.40751537","42.67680173","55.64126369","68.01851582","83.20733946","83.95429515","94.46833811","105.0616154","117.8198325","110.45896169","102.62059903","90.90002016","89.5135645","","","",
"Philippines","PHL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.50186671","12.58729859","13.05697511","15.38397233","16.33253193","24.28069463","29.67480386","36.6931468","44.41719122","44.16448488","50.37061065","58.27413705","65.86367009","70.93980264","65.35067315","68.14705638","69.81890909","","","",
"Palau","PLW","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.22755671","107.93848691","112.45191581","114.71971066","119.30024238","133.52265649","147.03180092","155.4179658","160.60686672","170.64671124","173.91134831","174.20202437","176.35854129","188.88919216","195.2237935","223.92071543","241.97663535","","","",
"Papua New Guinea","PNG","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7679206","1.61680312","1.81720133","1.96739836","2.24008419","2.33247881","2.53976448","2.71304656","3.19256775","4.04822845","5.19020432","6.94677766","7.04748334","5.51614458","4.21146045","4.45750894","4.33108096","","","",
"Poland","POL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.06708757","81.95629183","83.53655048","93.59185217","115.42043282","129.21186448","142.05965331","173.76035109","218.06183082","185.03805839","191.89413444","207.47157201","197.78525672","207.62786874","207.20783006","185.21213581","185.62354012","","","",
"Pre-demographic dividend","PRE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.10802093140996","9.11256663900435","9.72661024435594","14.998327514177","16.5285097746948","19.0105525743899","23.0269616282598","26.6118726545721","30.3157975596897","27.6155753502545","29.9001733520734","31.7030754881884","35.3178478920178","38.8276410409711","39.4769269918547","37.7376151510093","35.6741514287037","","","",
"Puerto Rico","PRI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241.61963516","241.78536836","249.44145288","326.68801338","386.76786143","413.38548009","455.5748331","530.64040124","599.52246224","560.96906033","543.4315575","580.59929545","540.58171744","528.37604928","550.36656765","478.17406724","499.7684083","","","",
"Paraguay","PRY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.73717904","37.28596289","27.45728765","28.41534405","35.57360786","38.00092621","47.04524437","61.78697183","88.06698649","73.01895794","92.32947136","114.60706069","112.32438712","124.1415697","133.57018355","117.24469","123.88394444","","","",
"West Bank and Gaza","PSE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.07777752447169","8.18809990472567","8.80917289165738","10.318678322886","12.4701101219312","13.1955045514865","15.0488689609655","17.1278610680487","17.7647490907765","20.7065038670632","20.5315375596285","23.8086631097569","24.7539287442492","23.7309665864917","23.455745813647","22.9306761505149","23.2585512156709","","","",
"Post-demographic dividend","PST","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","394.219495754942","396.853085683217","421.13323643539","478.087057557881","521.515555081916","545.957894032569","574.215989948031","619.799028805655","662.988998568323","647.786058053881","669.512973609717","718.278219000662","715.559968875136","733.175724270046","741.256802521317","702.49684926283","724.567616557263","","","",
"French Polynesia","PYF","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180.9029663","180.38811239","202.70431165","223.54315415","238.56906608","246.19485911","247.85293415","247.5825489","249.33154909","256.11183345","235.56578233","232.21524778","168.51531","126.67666645","119.24258866","148.97130546","156.23027587","","","",
"Romania","ROU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.57311537","14.92876717","17.22464827","21.71438551","46.41468649","47.08535443","58.17336025","73.03566203","94.78640742","93.40075834","92.70017939","103.56066828","90.08654853","99.91943683","102.24849977","94.1170118","98.84595023","","","",
"Russian Federation","RUS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.82455443","36.3726062","43.94018919","54.80447956","70.73917949","86.85046981","109.79976725","145.25208903","192.40546019","178.68557416","200.4302744","234.14739278","253.84493053","282.54862014","265.9288464","193.94792246","189.9259893","","","",
"Rwanda","RWA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45006661","2.19741528","2.05148595","2.92296575","4.29276371","5.9965853","7.53945826","7.22488569","6.8508921","6.24483859","5.76473387","5.30396873","4.90691267","4.41058367","3.95500675","3.53774759","3.06520559","","","",
"South Asia","SAS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1147264544078","13.0681462622383","13.2702052552753","14.4450932145249","16.2426297625247","18.345800500346","19.9116564226445","23.4371457574822","24.2299571878865","23.8358123040912","27.1781404645332","28.0858495654145","28.4360065275594","35.0393477746147","35.374021471772","35.7365058218367","37.7019789115019","","","",
"Saudi Arabia","SAU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.96791842","69.54695715","67.86477514","68.33234138","72.46149084","77.40428269","85.3218726","98.15502996","115.30883625","126.71458897","133.10155053","137.82836049","154.15245482","159.8959354","168.76824417","178.8755028","164.57833921","","","",
